CORPORATE_IDENTIFICATION_NUMBER,DATE_OF_REGISTRATION,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U00092KA1980PLC003948,22-09-1980,BINDU VEDIC SYSTEMS AND RESEARCH PRODUCTS LIMITED,DORMANT,Public,Company Limited by Shares,"5,000,000.00","100,000.00",Karnataka,RoC-Bangalore,NA,"BINDU TOWER, 4TH BLOCK,JAYANAGAR, BANGALORE JAYANAGAR, BANGALORE Karnataka INDIA",Indian Non-Government Company
U00092KA1988PTC009407,01-09-1988,SAPTAGIRI COMPUTERS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","16,000.00",Karnataka,RoC-Bangalore,NA,"SAPTAGIRI COMPLEX, KAVOORJUNCTION, MANGALORE. MANGALORE Karnataka INDIA",Indian Non-Government Company
U00092KA1988PTC009451,20-09-1988,MANASA INTERQUEST PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,500,000.00",500,Karnataka,RoC-Bangalore,NA,"1294, VAISHNAVI, 4TH CROSS,KRISHNAMURTHY PURAM KRISHNAMURTHY PURAM MYSORE Karnataka INDIA",Indian Non-Government Company
U00092KA1989PTC009877,24-02-1989,G-TEAM INDUSTRIES PRIVATE LIMITED,UNDER LIQUIDATION,Private,Company Limited by Shares,"15,000,000.00","10,000.00",Karnataka,RoC-Bangalore,NA,"PLOT NO.254B,BOMMASANDRA INDLAREA,BOMMASANDRA ANEKAL(T.K) BANGALORE Karnataka INDIA 562158",Indian Non-Government Company
U00092KA1992PTC013504,07-09-1992,PRAGATHI INSTITUTIONS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"100,000.00",300,Karnataka,RoC-Bangalore,NA,"29,CASTLE STREET,ASHOK NAGARBANGALORE 560025 BANGALORE Karnataka INDIA",Indian Non-Government Company
U00092KA1993PTC014619,11-08-1993,NCL TECHNOLOOGIES AND SERVICES PRIVATE LIMITED(GURANTEE CO),STRIKE OFF,Private,Company Limited by Guarantee,"1,000.00",900,Karnataka,RoC-Bangalore,NA,"CSIC BUILKDING,INDIAN INSTITUTE OF SCIENCE POST BOX 1209 BANGALORE 560012 Karnataka INDIA 560012",Indian Non-Government Company
U00092KA1994PTC016273,19-09-1994,VISESH RESEARCH (INDIA)PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"FLAT NO. 002, GROUND FLOOR,IQBAL PLAZA, 36 BANGALORE Karnataka INDIA 560046",Indian Non-Government Company
U00092KA1995PTC018385,26-07-1995,PREMAJYOTHI ACADEMY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",Karnataka,RoC-Bangalore,NA,"9/2, MADRAS BANK ROAD,BANGALORE -1. BANGALORE -1. Karnataka INDIA",Indian Non-Government Company
U00092KA1995PTC019309,4-12-1995,JUPITER EDUCATIONAL SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","500,000.00",Karnataka,RoC-Bangalore,NA,"PADMASHREE MANSIONS,25SAMPIGE ROAD MALLESWARM,BANGALORE-3 Karnataka INDIA",Indian Non-Government Company
U00092KA1996PLC020972,13-08-1996,MANIPAL INSTITUTE OF COMPUTER EDUCATION LIMITED,STRIKE OFF,Public,Company Limited by Shares,"2,500,000.00",NA,Karnataka,RoC-Bangalore,NA,"108,KODIHALLI,ULSOOR POST, BANGALORE-8 BANGALORE-8 Karnataka INDIA",Indian Non-Government Company
U00093KA1946PLC000404,17-06-1946,THE MYSORE PRAKASH THEATRES LIMITED,DORMANT,Public,Company Limited by Shares,"1,000.00",70,Karnataka,RoC-Bangalore,NA,BANGALORE Karnataka INDIA 560001,Indian Non-Government Company
U00093KA1946PLC000413,15-07-1946,THE INDIA CINE INDUSTRIES LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000.00",NA,Karnataka,RoC-Bangalore,NA,BANGALORE Karnataka INDIA 560001,Indian Non-Government Company
U00093KA1947PTC000504,6-11-1947,LAWS OF INDIA PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000.00",NA,Karnataka,RoC-Bangalore,NA,BASAVNGUDIBANGALORE BANGALORE Karnataka INDIA,Indian Non-Government Company
U00093KA1981PTC004392,17-09-1981,SHANTHI NURSINGS HOME PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","22,500.00",Karnataka,RoC-Bangalore,NA,"#26, CONVENT ROAD, RICHMOND TOWN BANGALORE-560 025 Karnataka INDIA 560025",Indian Non-Government Company
U00093KA1984PTC006156,15-06-1984,DHANVANTHURI MEDICAL SERVICE PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","20,000.00",Karnataka,RoC-Bangalore,NA,"NO. 54 KUMAR KRUPA ROAD, BANGALORE Karnataka INDIA 560001",Indian Non-Government Company
U00093KA1984PTC006302,17-08-1984,"MODEL NURSING HOME PRIVATE LIMITED,",STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,Karnataka,RoC-Bangalore,NA,"101,2ND MAIN MAHALAXMIPURAM,,RAJAJINAGAR BANGALORE-86. ,RAJAJINAGAR,BANGALORE-86. Karnataka INDIA",Indian Non-Government Company
U00093KA1985PTC006987,28-06-1985,COZY POLYSTONE PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","55,000.00",Karnataka,RoC-Bangalore,NA,"NO.4,12TH CROSS: 8TH MAIN,,MALLESWARAM BANGALORE-3. BANGALORE Karnataka INDIA 560003",Indian Non-Government Company
U00093KA1986PTC008060,23-12-1986,DISPOSABLES AND REAGENTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"300,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"462, RAJMAHAL, 13TH EXTENSION'A' CROSS ROAD VYALIKAVAL BANGALORE-560 003 BANGALORE Karnataka INDIA",Indian Non-Government Company
U00093KA1987PLC008085,05-01-1987,KARTHIK HEALTH RESORTS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"30,000,000.00","3,500.00",Karnataka,RoC-Bangalore,NA,"NO.8,YALLAPPA STREET,MAVALLI,,BANGALORE-4. BANGALORE Karnataka INDIA",Indian Non-Government Company
U00093KA1987PLC008348,11-05-1987,"VISION MEDICARE AND INVESTMENTS LIMITED ,",STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00",NA,Karnataka,RoC-Bangalore,NA,"NO.579,ASHRAYA IIISTAGE,IVBLOCK,WEST OF CHORD ROAD BANGALORE-79. BANGALORE-79. Karnataka INDIA",Indian Non-Government Company
U00093KA1987PTC008517,04-08-1987,NITYA SURGICAL NURSING HOME PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","3,000.00",Karnataka,RoC-Bangalore,NA,"171,IST FLOOR,SAMPIGE ROAD,,MALLESWARAM,BANGALORE MALLESWARAMBANGALORE Karnataka INDIA",Indian Non-Government Company
U00093KA1987PTC008541,20-08-1987,CENTURY DIAGONSTICS SERVICES PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,2767 CHAMUNDIPURAM MYSORE MYSORE Karnataka INDIA,Indian Non-Government Company
U00093KA1987PTC008786,8-12-1987,KARNATAKA HOSPITALS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","10,000.00",Karnataka,RoC-Bangalore,NA,NO.2 NANJAPPA ROADSHANTHINAGAR BANGALORE-27 SHANTHINAGAR Bangalore Karnataka INDIA,Indian Non-Government Company
U00093KA1988PTC008843,07-01-1988,DIVYA JYOTHI MEDICAL SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","15,000.00",Karnataka,RoC-Bangalore,NA,"NO.19, III CROSS, SHANKAR MUTTROAD, FORT, MOHALLA, MYSORE-4. MYSORE Karnataka INDIA",Indian Non-Government Company
U00093KA1988PTC009480,30-09-1988,CHITRADURGA NURSING AND METERNITY HOME PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","20,000.00",Karnataka,RoC-Bangalore,NA,VP EXTENSION CHITARDURGA CHITARDURGA CHITARDURGA Karnataka INDIA,Indian Non-Government Company
U00093KA1988PTC009583,4-11-1988,UMA MEDI-LIFE HOSPITALS AND SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"300,000.00",500,Karnataka,RoC-Bangalore,NA,"NO.256, IV CROSS, I MAIN, VBLOCK, III PHASE BSK III STAGE, BANGALORE. BANGALORE Karnataka INDIA",Indian Non-Government Company
U00093KA1991PTC011775,18-03-1991,GEETHANJALI HOSPITAL PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"G 02, BLUE CROSS, CHAMBERS, 11 INFANTRY ROAD CROSS, BANGALORE-1. BANGALORE Karnataka INDIA 560001",Indian Non-Government Company
U00093KA1992PTC013051,10-04-1992,BANGALORE HEART CENTRE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"NO. 16/13, BINNY CRESCENT,BENSON TOWN BANGALORE-46. BANGALORE Karnataka INDIA",Indian Non-Government Company
U00093KA1992PTC013122,04-05-1992,JUBILEE CENTRE FOR ADVANCED MEDICAL IMAGING AND RESEARCH CENTRE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00",300,Karnataka,RoC-Bangalore,NA,"248,4TH MAIN, CHAMARAJPET,BANGALORE-18. BANGALORE Karnataka INDIA",Indian Non-Government Company
U00093KA1992PTC013222,05-06-1992,MEDASSEST (INDIA) PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00",400,Karnataka,RoC-Bangalore,NA,DR.R.B.PATIL NURSING HOMEVIDYA NAGAR HUBLI580021 HUBL Karnataka INDIA,Indian Non-Government Company
U00093KA1992PTC013807,17-12-1992,DR.NAGENDRAIAH MEMORIAL NURSING HOME PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"PRABHU NILAYA,BANGALORE ROADCHALLAKERE CHALLAKERE Karnataka INDIA",Indian Non-Government Company
U00093KA1993PLC014048,01-03-1993,NUMERO UNO PROPERTIES LIMITED,STRIKE OFF,Public,Company Limited by Shares,"10,000,000.00",70,Karnataka,RoC-Bangalore,NA,31ALBERT STREET RICHMOND TOWN 560025 BANGALORE Karnataka INDIA 560025,Indian Non-Government Company
U00093KA1993PLC014781,4-10-1993,ULLAL GENERAL HOSPITAL LIMITED,STRIKE OFF,Public,Company Limited by Shares,"5,000,000.00","500,000.00",Karnataka,RoC-Bangalore,NA,"DO.NO.8.1.1987,SHREE NILAYAM,KAMBLA CROSS RD. MANGALORE-575003. MANGALORE-575003. Karnataka INDIA",Indian Non-Government Company
U00093KA1993PTC014676,26-08-1993,RENAL CARE CENTER PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00",NA,Karnataka,RoC-Bangalore,NA,"257,17TH CROSS,8THMAINSADASHIV NAGAR BANGALORE 560080 Karnataka INDIA",Indian Non-Government Company
U00093KA1993PTC015040,15-12-1993,MYSORE MEDICAL CENTRE PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","20,000.00",Karnataka,RoC-Bangalore,NA,"77,GOLDEN ENCLAVEAIRPORT ROAD,BANGALORE 560 017 Karnataka INDIA",Indian Non-Government Company
U00093KA1993PTC015046,17-12-1993,BIO CARE MEDICAL SYSTEMS(INDIA)PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","3,000.00",Karnataka,RoC-Bangalore,NA,"NO.17 1ST FLOOR, 11TH MAINROAD, 5TH BLOCK,JAYNAGAR BANGALORE -41 Karnataka INDIA",Indian Non-Government Company
U00093KA1994PTC016222,13-09-1994,CENOVIS HEALTH CARE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",NA,Karnataka,RoC-Bangalore,NA,"RAMAKRUPA,GUBALA,SUBRAMANYAPOST,BANGALORE-61 POST,BANGALORE-61 Karnataka INDIA",Indian Non-Government Company
U00093KA1995PTC017474,29-03-1995,METRO HOSPITALS DIAGNOSTICS RESEARCH FOUNDATION PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"2,000,000.00",500,Karnataka,RoC-Bangalore,NA,"46/1, KANAKAPURA ROAD,MODEL HOUSE STREET, BASAVANGUDI, BANGALORE Karnataka INDIA 560004",Indian Non-Government Company
U00093KA1995PTC017846,23-05-1995,MEDI-TECH DIAGNOSTICS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"A-703,MITTAL TOWERS,M.G.ROADBANGALORE-1 BANGALORE-1 Karnataka INDIA",Indian Non-Government Company
U00093KA1996PLC021129,11-09-1996,MEDISCAN HOSPITAL LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,500,000.00","120,000.00",Karnataka,RoC-Bangalore,NA,"NO.107, PILLANNA GARDEN,III STAGE, BANGALORE-45 III STAGEBANGALORE Karnataka INDIA 560045",Indian Non-Government Company
U00093KA1996PTC020348,22-04-1996,APOORVA INSTITUTE OF MEDICAL SCIENCES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","3,000.00",Karnataka,RoC-Bangalore,NA,"53/5 W, NEW REDDY LAYOUT,BANNERGHATTA ROAD HULIMAVU, BANGALORE-76 BANGALORE Karnataka INDIA 560075",Indian Non-Government Company
U00093KA1996PTC020894,30-07-1996,BELLARY HEALTHCARE SERVICES PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"10,000,000.00","4,000.00",Karnataka,RoC-Bangalore,NA,"NO.134, KOLACHALAM COMPOUND,BELLARY-583 101. Karnataka INDIA",Indian Non-Government Company
U00093KA1996PTC020965,12-08-1996,MANIPAL HEART FOUNDATION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00",NA,Karnataka,RoC-Bangalore,NA,"NO.98, RUSTOM BAGH,AIRPORT ROAD, BANGALORE-17 BANGALORE-17 Karnataka INDIA",Indian Non-Government Company
U00093KA1997PTC021647,15-01-1997,RKC POWER PLANTS DIAGNOSTICS AND SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,Karnataka,RoC-Bangalore,NA,"1230,11-B,CROSS,11TH MAINWEST OF CHORD ROAD II STAGE BANGALORE-86 BANGALORE-86 Karnataka INDIA",Indian Non-Government Company
U00094KA1947PLC000491,24-07-1947,UNITED MEDICAL SERVICES LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000.00",NA,Karnataka,RoC-Bangalore,NA,Bangalore Karnataka INDIA 560001,Indian Non-Government Company
U00094KA1981PTC004474,3-11-1981,ASSOCIATED DEVELOPERS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000.00",900,Karnataka,RoC-Bangalore,NA,"CHARAN NIVAS 68/1,SESHADRIPURAM,BANGALORE-20. M,BANGALORE-20. Karnataka INDIA 560020",Indian Non-Government Company
U00094KA1984PTC006051,26-04-1984,EXCEL ESTATES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,Karnataka,RoC-Bangalore,NA,"410,QUEENS APARTMENTS, NO-3QUEENS ROAD,BANGALORE-1 QUEENS ROAD,BANGALORE-1 Karnataka INDIA",Indian Non-Government Company
U00094KA1985PLC006933,24-05-1985,T.V.AND VIDEO MANUFACTURERS ASSOCIATION.,DORMANT,Public,Company Limited by Guarantee,"1,000.00",900,Karnataka,RoC-Bangalore,NA,"NO.13, CHURCH ST.,BANGALORE-1. BANGALORE-1. Karnataka INDIA 560001",Indian Non-Government Company
U00094KA1987NPL008620,28-09-1987,SUNRISE EMERGING TECHNOLOGIES (RANDD),ACTIVE,Public,Company Limited by Guarantee,"1,000.00",NA,Karnataka,RoC-Bangalore,NA,"B- 279(A), 7TH CROSS, , PEENYA INDUSTRIAL AREA, BANGALORE BANGALORE Karnataka INDIA 560058",Company licensed under Section25
U00094KA1990PTC010952,18-05-1990,SARVOTHUM FOUNDATION PRIVATE LIMITED,DORMANT,Private,Company Limited by Guarantee,"1,000.00",900,Karnataka,RoC-Bangalore,NA,"MEGHDOOT, 119, JAYAMAHALEXTENSION, BANGALORE Karnataka INDIA 560046",Indian Non-Government Company
U00094KA1994PTC016788,21-12-1994,RAJA RAJESWARI COLD STORAGES PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","373,500.00",Karnataka,RoC-Bangalore,NA,"C/O,NARENDRA SERVICES STREET10C,DEALER,CHINTAMANI CHINTAMANI Karnataka INDIA",Indian Non-Government Company
U00095KA1946PTC000430,15-10-1946,HINDUSTAN PICTURES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"400,000.00",NA,Karnataka,RoC-Bangalore,NA,"604,(74) II BLOCK, IST MAINROAD, RAJAJINAGAR BANGALORE PIN CODE: 560 010. KARNATAKA. Karnataka INDIA",Indian Non-Government Company
U00095KA1948PLC000518,27-01-1948,BHARATIYA FILMS LIMITED,DISSOLVED,Public,Company Limited by Shares,"500,000.00",NA,Karnataka,RoC-Bangalore,NA,"2207,III CROSSMALLESWARM BANGALORE BANGALORE Karnataka INDIA",Indian Non-Government Company
U00095KA1956PLC001138,31-03-1956,KARNATAKA THEATRES LIMITED,ACTIVE,Public,Company Limited by Shares,"1,000,000.00","600,000.00",Karnataka,RoC-Bangalore,NA,BALMATTA ROAD MANGALORE MANGALORE Karnataka INDIA 575001,Indian Non-Government Company
U00095KA1958PTC001325,07-07-1958,PANCHASHEELA PICTURES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",900,Karnataka,RoC-Bangalore,NA,"GEETA TALKIES, S.C.RD.,BANGALORE-9. BANGALORE Karnataka INDIA",Indian Non-Government Company
U00095KA1970PTC001899,06-06-1970,MOVIE SHOTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","200,000.00",Karnataka,RoC-Bangalore,NA,"9/4-5, LLYOD RD.COOKE TOWN,,BANGALORE BANGALORE Karnataka INDIA",Indian Non-Government Company
U00095KA1980PTC003896,06-08-1980,GARSONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"750,000.00","750,000.00",Karnataka,RoC-Bangalore,NA,"No.3/3, I FLOOR, RANGASWAMY SHASTHRI COMPOUND BASAPPA CROSS,SHANTHI NAGAR, DOUBLE ROAD BANGALORE Karnataka INDIA 560027",Indian Non-Government Company
U00095KA1983PTC005372,22-06-1983,MANGIRISH HOTELS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",Karnataka,RoC-Bangalore,NA,"1771/1,Kelkar Bag, Belgaum Karnataka INDIA",Indian Non-Government Company
U00095KA1984PTC006002,04-04-1984,RAJASSU FILMS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","2,000,000.00",Karnataka,RoC-Bangalore,NA,NO.2 MAYURA MANSIONSII CROSS GANDHINAGAR BANGALORE 560 009. BANGALORE Karnataka INDIA 560009,Indian Non-Government Company
U00095KA1984PTC006149,14-06-1984,SANKET ELECTRONICS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"3,000,000.00","2,170,000.00",Karnataka,RoC-Bangalore,NA,"\NO.400,4TH CROSS, II STAGE,II BLOCK R.MN.V.EXTENSION, BANGALORE-560 094. BANGALORE Karnataka INDIA",Indian Non-Government Company
U00095KA1984PTC006198,02-07-1984,MILBAGAL CINE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","20,000.00",Karnataka,RoC-Bangalore,NA,"399/1,7TH CROSS I BLOCK,,JAYANAGAR,BANGALERE ,JAYANAGAR, BANGALERE Karnataka INDIA",Indian Non-Government Company
U00095KA1984PTC006234,18-07-1984,ACKHSHAYA RESTAURANT (OVERSEAS) ENTERPRISES PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","250,000.00",Karnataka,RoC-Bangalore,NA,"NO.75, REMCO LAYOUT,VIJAYANAGAR, BANGALORE-40. VIJAYANAGAR BANGALORE Karnataka INDIA 560040",Indian Non-Government Company
U00095KA1985PTC007121,04-09-1985,SHRI MALTESH ASSOCIATES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"RAJATHGERI, BR DESAI COMPOUND DHARWAR Karnataka INDIA",Indian Non-Government Company
U00095KA1987PTC008106,16-01-1987,KVISION VIDEO PRODUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"138,3RD MAIN ROAD,9TH CROSS,,CHAMARAJAPET BANGALORE-18. CHAMARAJAPETBANGALORE Karnataka INDIA",Indian Non-Government Company
U00095KA1987PTC008446,26-06-1987,ORCHID ETHNIC NUTRITIANTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00",NA,Karnataka,RoC-Bangalore,NA,"37/10,CUNNINGHAM ROAD,,BANGALORE ,BANGALORE Karnataka INDIA",Indian Non-Government Company
U00095KA1987PTC008455,01-07-1987,GADA HOTELS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"5,000,000.00",500,Karnataka,RoC-Bangalore,NA,"2-244,OPP.PUBLIC GARDEN,MAINROAD,JAGAT GULBARGA ROADJAGAT GULBARGA Karnataka INDIA",Indian Non-Government Company
U00095KA1987PTC008745,20-11-1987,PARKLAND HOTEL PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"NO.101,II MAIN 10TH CROSS WESTOF CHORD ROAD MAHALAKSHMI PURAM BANGALORE-86 PURAM BANGALORE Karnataka INDIA",Indian Non-Government Company
U00095KA1988PTC008845,07-01-1988,HOTEL TUNGABHADRA PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"2,500,000.00","200,000.00",Karnataka,RoC-Bangalore,NA,"MARUTHI BUILDINGS, UPS STAIRS,B.G. ROAD, SHIMOGA. BG ROAD SHIMOGA Karnataka INDIA",Indian Non-Government Company
U00095KA1988PTC008891,05-02-1988,MAYURI HOTELS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","20,000.00",Karnataka,RoC-Bangalore,NA,"NO:47, J.C.ROAD, BANGALORE-560 008 Bangalore Karnataka INDIA",Indian Non-Government Company
U00095KA1991PTC012350,25-09-1991,POOJA RECORDINGS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,Karnataka,RoC-Bangalore,NA,"157, '2' A CROSS, DOMLUR IISTAGE, INDIRANAGAR, BANGALORE-71. BANGALORE-71. Karnataka INDIA",Indian Non-Government Company
U00095KA1993PTC013859,07-01-1993,EMPIRE STUDIO AND COLOUR LAB PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","7,000.00",Karnataka,RoC-Bangalore,NA,KRISHNA BUILDINGSAVENUE ROAD BANGALORE BANGALORE Karnataka INDIA,Indian Non-Government Company
U00095KA1993PTC014573,26-07-1993,LYNX VISUALS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","1,500.00",Karnataka,RoC-Bangalore,NA,"9B,80 FT ROAD,OPP.DECCANSTUDIOS,INDIRANAGAR POST, BANGALORE Karnataka INDIA",Indian Non-Government Company
U00095KA1994PTC016440,24-10-1994,CENTRESTAGE EVENTS PRIVATE LIMITED,AMALGAMATED,Private,Company Limited by Shares,"1,000,000.00",NA,Karnataka,RoC-Bangalore,NA,"6,SERVICE ROAD,DOMLURBANGALORE-71 BANGALORE-71 Karnataka INDIA",Indian Non-Government Company
U00095KA1995PLC019192,16-11-1995,ESEDA VISUAL REALTY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00",700,Karnataka,RoC-Bangalore,NA,"2 FLOOR,RAMANASHREE ARCADE,18M.G.ROAD,BANGALORE-1 M.G.ROAD,BANGALORE-1 Karnataka INDIA",Indian Non-Government Company
U00095KA1995PLC019404,15-12-1995,GAGAN T.V. LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00",700,Karnataka,RoC-Bangalore,NA,"916,20TH MAIN,BANASHANKARI IISTAGE,BANGALORE-70 BANGALORE. Karnataka INDIA",Indian Non-Government Company
U00095KA1995PTC019102,2-11-1995,AKSHAYA TELE-CREATIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","180,000.00",Karnataka,RoC-Bangalore,NA,"86/1,3RD FLOOR,11TH CROSSMALLESWARM,BANGALORE-3 MALLESWARM,BANGALORE-3 Karnataka INDIA",Indian Non-Government Company
U00095KA1996PLC019650,22-01-1996,ON-LINE EMPLOYMENT SERVICES LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00",700,Karnataka,RoC-Bangalore,NA,"NO.3, SURVEY 55, OFF ECC ROAD,WHITTEFIELD BANGALORE-66 Karnataka INDIA",Indian Non-Government Company
U00095KA1996PTC019902,23-02-1996,S S MEDIA CREATIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"800,000.00",NA,Karnataka,RoC-Bangalore,NA,"NO.686, DR. RAJKUMAR ROAD,VITH BLOCK, RAJAJINAGAR, BANGALORE-10 BANGALORE-10 Karnataka INDIA",Indian Non-Government Company
U00095KA1996PTC021408,19-11-1996,UTSAV EVENTS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00",300,Karnataka,RoC-Bangalore,NA,"NO.9, 13TH 'A' CROSS,2ND BLOCKJAYANAGAR BANGALORE JAYANAGAR BANGALORE Karnataka INDIA 560011",Indian Non-Government Company
U00095KA1996PTC021558,27-12-1996,BRIGHT IDEAS COMMUNICATIONS PRIVATE LIMITED,DORMANT,Private,Company Limited by Guarantee,"500,000.00",NA,Karnataka,RoC-Bangalore,NA,"2B,KINGSWAY APARTMENT,KINGS STREET,RICHMOND TOWN, BANGALORE-560 025. BANGALORE-560 025. Karnataka INDIA",Indian Non-Government Company
U00096KA1982PLC005033,11-11-1982,GULBURGA HEALTH RESEARCH FOUNDATION...,DORMANT,Public,Company Limited by Guarantee,"1,000.00",900,Karnataka,RoC-Bangalore,NA,"11-1872/20,M.S.K. MILLS ROAD,GULBARGA. GULBRGA GULBRGA Karnataka INDIA",Indian Non-Government Company
U00096KA1991PTC012130,12-07-1991,JAVAS CONSUMER SERVICES PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"100,000.00","2,000.00",Karnataka,RoC-Bangalore,NA,"NO. 67, GURUKRUPA, 11TH MAIN,BANASHANKARI II STAGE BANGALORE-70. BANGALORE Karnataka INDIA",Indian Non-Government Company
